,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes
2694,2023-11-15,https://www.autoscout24.es/anuncios/bugatti-chiron-pur-sport-gasolina-negro-cbbdf6b0-ad37-467b-94d8-4d3207a462a0,Bugatti,Chiron,59000001.0,https://maps.google.com/?q=Avda%2FGran%20v%C3%ADa%20n%C2%BA%2022%2C%2030008%20MURCIA%2C%20ES,,Prof.,Coupé,Demostración,2,España,12,2400,2022,Automático,999.0,5.4,Negro,Negro,Tracción delantera,5,6,3,1215.0,Gasolina,5
2695,2023-11-15,https://www.autoscout24.es/anuncios/bugatti-veyron-16-4-grand-sport-gasolina-blanco-7aa3b618-33f1-4b22-b384-202e7c07b51c,Bugatti,Veyron,2650000.0,https://maps.google.com/?q=Avda%2FGran%20v%C3%ADa%20n%C2%BA%2022%2C%2030008%20MURCIA%2C%20ES,,Prof.,Cabrio,Ocasión,2,España,12,12150,2010,Automático,1968.0,6.339999999999999,Blanco,Blanco,Tracción delantera,5,7,4,1550.0,Diésel,5
2696,2023-11-15,https://www.autoscout24.es/anuncios/bugatti-veyron-deportivo-automatico-de-2-puertas-gasolina-negro-bb3119a2-bf14-4ae4-8ce1-97835fa44675,Bugatti,Veyron,2890000.0,https://maps.google.com/?q=Avda%2FGran%20v%C3%ADa%20n%C2%BA%2022%2C%2030008%20MURCIA%2C%20ES,,Prof.,Coupé,Ocasión,2,España,12,6900,2012,Automático,3799.0,6.339999999999999,Negro,Negro,Tracción trasera,5,7,8,1400.0,Gasolina,7
2697,2023-11-15,https://www.autoscout24.es/anuncios/bugatti-chiron-sport-110-ans-gasolina-azul-b7d886f1-8778-4f3a-94d7-7bd9fd1167a7,Bugatti,Chiron,5079900.0,https://maps.google.com/?q=Madrid%20%2F%20Valencia%20%2F%20Murcia%2C%2028260%20Madrid%2C%20ES,,Prof.,Coupé,Ocasión,2,España,12,535,2019,Automático,1560.0,3.9,Azul,Azul,Tracción delantera,5,5,4,1289.0,Diésel,8
2698,2023-11-15,https://www.autoscout24.es/anuncios/bugatti-chiron-pur-sport-gasolina-a4d808d7-29a0-48ad-be3b-35339ceb1717,Bugatti,Chiron,4400000.0,https://maps.google.com/?q=Madrid%20%2F%20Valencia%20%2F%20Murcia%2C%2028260%20Madrid%2C%20ES,,Prof.,Coupé,KM0,2,España,12,10,2022,Automático,3996.0,12.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,8,2275.0,Gasolina,11
2699,2023-11-15,https://www.autoscout24.es/anuncios/buick-park-avenue-3-8-v6-gasolina-verde-5730cc75-5fe9-4ff9-b912-c7879c8204c5,Buick,Park Avenue,8000.0,https://maps.google.com/?q=C%2F%20MIGUEL%20DE%20UNAMUNO%2C%2010-12%2C%2028294%20ROBLEDO%20DE%20CHAVELA%2C%20ES,,Prof.,Sedán,Ocasión,5,España,12,203019,1994,Automático,2979.0,6.5,Verde,Verde,Tracción a las cuatro ruedas,5,8,6,2109.0,Gasolina,4
2700,2023-11-15,https://www.autoscout24.es/anuncios/buick-skylark-coupe-2-8-v6-gasolina-beige-e21b6604-f63b-4672-bef3-578f586b4287,Buick,Skylark,9500.0,https://maps.google.com/?q=C%2F%20MIGUEL%20DE%20UNAMUNO%2C%2010-12%2C%2028294%20ROBLEDO%20DE%20CHAVELA%2C%20ES,116,Prof.,Coupé,Clásica,2,España,12,29034,1980,Automático,1999.0,6.5,Beige,Beige,Tracción a las cuatro ruedas,4,9,4,1768.0,Diésel,4
2709,2023-11-15,https://www.autoscout24.es/anuncios/byd-atto-3-comfort-150kw-60kwh-electrico-azul-f5d618f1-631d-4074-b602-887a0b83a339,BYD,Atto 3,34900.0,https://maps.google.com/?q=AVD%20DE%20EUROPA%202%20%20CENTRO%20COMERCIAL%2C%2028923%20ALCORCON%2C%20ES,204,Prof.,SUV/4x4/Pickup,KM0,5,España,24,3,2023,Automático,1461.0,3.7,Azul,Azul,Tracción delantera,5,6,4,1205.0,Diésel,4
2715,2023-11-15,https://www.autoscout24.es/anuncios/byd-atto-3-design-150kw-60kwh-electrico-62f7a2c2-1be6-49a4-8e1e-42519d7be4a9,BYD,Atto 3,35500.0,https://maps.google.com/?q=C%2F%20VIDRIEROS%20N%C2%BA%205%20POL.IND%20PADRO%20DEL%20ESPINO%2C%2028660%20BOADILLA%20DEL%20MONTE%2C%20ES,204,Prof.,SUV/4x4/Pickup,Ocasión,5,España,44,10000,2023,Automático,6592.0,14.2,Parkour Red,Parkour Red,Tracción trasera,5,8,12,2135.0,Gasolina,3
2719,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-cts-cts-v-6-2-v8-sedan-gasolina-negro-7c307e65-6d21-4037-9628-6bf3f716fb8c,Cadillac,CTS,69900.0,https://maps.google.com/?q=VIA%20AUGUSTA%2C%20238%2C%2008006%20BARCELONA%2C%20ES,649,Prof.,Sedán,Ocasión,5,España,12,58000,2017,Automático,2191.0,4.1,Negro,Negro,Tracción delantera,5,6,4,1720.0,Eléctrico,1
2720,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-6-2-v8-sport-luxury-aut-gasolina-negro-1ac0bed5-45c3-4ed2-b14e-a30127972e14,Cadillac,Escalade,299001.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,409,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,80000,2009,Automático,3799.0,5.3,Negro,Negro,Tracción trasera,5,7,8,1400.0,Gasolina,8
2721,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-6-2-v8-sport-luxury-aut-gasolina-negro-f35ff635-650a-4626-ae22-9bbfdfc7d2e0,Cadillac,Escalade,102600.0,https://maps.google.com/?q=C%2F%20Reyes%20Catolicos%2C4%2C%2022194%20BANASTAS%2C%20ES,409,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,35800,2020,Automático,3799.0,5.3,Negro,Negro,Tracción trasera,5,7,8,1400.0,Gasolina,7
2722,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-eldorado-seville-gasolina-beige-b31d08af-db5a-407c-8dcf-1e69310be587,Cadillac,Eldorado,7500.0,https://maps.google.com/?q=C%2F%20LA%20LOSA%2C%203%20-%20POL%20IND%20LENTISCARES%2C%2026370%20NAVARRETE%2C%20ES,,Prof.,Otros,Clásica,2,España,12,99999,1985,Automático,4244.0,14.7,Beige,Beige,Tracción trasera,5,6,8,1780.0,Gasolina,1
2723,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-srx-4-6-v8-sport-luxury-awd-aut-gasolina-negro-f6db6760-a581-4a97-a09a-7600a87cc868,Cadillac,SRX,6800.0,https://maps.google.com/?q=CTRA.%20LAS%20ROZAS-EL%20ESCORIAL%20KM.%200%2C100%2C%2028232%20LAS%20ROZAS%2C%20ES,325,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,134195,2007,Automático,1197.0,5.7,Negro,Negro,Tracción delantera,5,5,4,1013.0,Gasolina,3
2724,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-eldorado-seville-gasolina-65cc9475-54c6-4e50-9afc-9c1e0b9dcaeb,Cadillac,Eldorado,11500.0,https://maps.google.com/?q=C%2F%20LA%20LOSA%2C%203%20-%20POL%20IND%20LENTISCARES%2C%2026370%20NAVARRETE%2C%20ES,,Prof.,Otros,Clásica,2,España,12,65050,1978,Automático,2979.0,11.8,Blanco,Blanco,Tracción a las cuatro ruedas,4,8,6,2109.0,Gasolina,1
2725,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-esv-6-2l-v8-luxury-4wd-gasolina-negro-ffdce61b-56c3-4da3-b47e-9d7cf5408073,Cadillac,Escalade,51500.0,https://maps.google.com/?q=CALLE%20ARTES%20GRAFICAS%201%2C%20NAVE%2017%20Y%2018e%2017%20y%2018%2C%2028320%20PINTO%2C%20ES,,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,118900,2016,Automático,3799.0,5.3,Negro,Negro,Tracción trasera,5,7,8,1400.0,Gasolina,1
2726,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-deville-sedan-gasolina-gris-5d6fedcd-9838-4697-871d-1c02995ceac6,Cadillac,Deville,8500.0,https://maps.google.com/?q=C%2F%20MIGUEL%20DE%20UNAMUNO%2C%2010-12%2C%2028294%20ROBLEDO%20DE%20CHAVELA%2C%20ES,158,Prof.,Sedán,Clásica,4,España,12,184736,1989,Automático,1998.0,5.1,Gris,Gris,Tracción delantera,5,6,4,1320.0,Gasolina,2
2727,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-deville-limusina-gasolina-blanco-b7bd4495-fcad-4e32-b79d-1b7643b57c16,Cadillac,Deville,15000.0,https://maps.google.com/?q=C%2F%20MIGUEL%20DE%20UNAMUNO%2C%2010-12%2C%2028294%20ROBLEDO%20DE%20CHAVELA%2C%20ES,135,Prof.,Otros,Clásica,4,España,12,78030,1984,Automático,1987.0,4.1,Blanco,Blanco,Tracción delantera,5,1,4,1615.0,Otros,7
2728,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-srx-4-6-v8-sport-luxury-awd-aut-gasolina-negro-68699005-f96f-4fb9-8078-fda4c5954366,Cadillac,SRX,6800.0,https://maps.google.com/?q=CARRETERRA%20DE%20MADRID%2042%20POLIGO%20PLAN%20PEALSA%2C%2006008%20BADAJOZ%2C%20ES,325,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,134195,2007,Automático,2993.0,6.9,Negro,Negro,Tracción a las cuatro ruedas,5,8,6,1884.0,Diésel,3
2729,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-series-62-roadster-gasolina-verde-208be282-f539-444a-9af4-c25f67783579,Cadillac,Series 62,650000.0,https://maps.google.com/?q=Avda.%20Santa%20Apolonia%2041%2C%2046900%20Torrent%2C%20ES,,Prof.,Otros,Clásica,2,España,12,1000,1930,Manual,2497.0,8.5,Verde,Verde,Tracción trasera,5,6,6,1480.0,Gasolina,1
2731,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-platinum-6-2-v8-420cv-gasolina-negro-fb1c8a09-870d-4e34-8150-d0b938491991,Cadillac,Escalade,66500.0,https://maps.google.com/?q=GALILEO%2C%207%2C%2028015%20MADRID%2C%20ES,420,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,53795,2016,Automático,1498.0,5.3,Negro,Negro metalizado,Tracción trasera,5,2,4,1578.1176470588234,Eléctrico,9
2732,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-series-62-coupe-deville-gasolina-amarillo-98aae211-d393-4338-a43b-063a705f0d4b,Cadillac,Series 62,54990.0,https://maps.google.com/?q=Avenida%20de%20somosierra%2012%2C%20calle%203%20nave%20G7%2C%2028703%20SAN%20SEBASTIAN%20DE%20LOS%20REYES%2C%20ES,,Prof.,Sedán,Clásica,2,España,12,9000,1951,Automático,2446.0,9.2,Amarillo,Amarillo,Tracción delantera,5,5,4,1570.0,Diésel,5
2733,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-bls-berlina-manual-de-5-puertas-diesel-gris-993ded51-aa4d-46c7-b016-60a3ffe853c6,Cadillac,BLS,5999.0,https://maps.google.com/?q=POLIGONO%20ASUABERRI%2C%2095-96%2C%2048950%20ASUA%20-%20ERANDIO%2C%20ES,150,Prof.,Sedán,Ocasión,5,España,12,240000,2010,Manual,988.0,5.1,Gris,Gris,Tracción delantera,5,6,3,1275.0,Gasolina,7
2734,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-6-2-l-v8-luxury-gasolina-plateado-cbe134d7-717f-4dda-a9d0-ad035b82740e,Cadillac,Escalade,86500.0,https://maps.google.com/?q=C%2F%20Reyes%20Catolicos%2C4%2C%2022194%20BANASTAS%2C%20ES,420,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,22750,2017,Automático,999.0,5.3,Plateado,Plateado,Tracción delantera,5,5,3,969.0,Gasolina,9
2735,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-eldorado-limosina-gasolina-negro-e88c1f10-0e27-410e-bf01-a70bf8c6368b,Cadillac,Eldorado,4995.0,https://maps.google.com/?q=AVDA%2F%20DE%20LA%20VITAL%2C%20N%C2%BA21%2C%2046701%20GANDIA%2C%20ES,,Prof.,Sedán,Ocasión,2,España,12,96000,1995,Automático,999.0,4.3,Negro,Negro,Tracción delantera,5,5,3,1015.0,Gasolina,6
2737,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-seville-sts-a-gasolina-gris-8e38a858-691d-4586-b81d-33f794e0d3c0,Cadillac,Seville,9900.0,https://maps.google.com/?q=FREDERIC%20SOLER%2C%2069%2081%2C%2C%2008205%20SABADELL%2C%20ES,305,Prof.,Sedán,Ocasión,4,España,12,109000,2001,Automático,1199.0,5.3,Gris,Gris,Tracción delantera,5,6,3,1165.0,Gasolina,11
2741,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-sport-gasolina-negro-56663171-0cc2-4ca9-96f2-64a845f78532,Cadillac,Escalade,178500.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,426,Prof.,SUV/4x4/Pickup,KM0,5,España,24,100,2022,Automático,2488.0,7.1,Negro,Negro,Tracción a las cuatro ruedas,5,6,4,1360.0,Gasolina,9
2743,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-2021-esv-sport-platinum-gasolina-negro-d89bcaaf-c747-47e7-bd5f-5ff7b21c9584,Cadillac,Escalade,159900.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,426,Prof.,Familiar,Ocasión,5,España,24,100,2021,Automático,6592.0,14.2,Negro,Negro,Tracción trasera,5,8,12,2135.0,Gasolina,1
2750,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-bls-1-9d-business-aut-diesel-azul-cb4a70bc-5813-4112-9a26-66f4ef6a49cf,Cadillac,BLS,6000.0,https://maps.google.com/?q=AVDA.%20MARTI%20I%20PUJOL%2C%20184%2C%2008911%20BADALONA%2C%20ES,150,Prof.,Sedán,Ocasión,4,España,12,134000,2008,Automático,1985.0,9.1,Azul,Azul,Tracción delantera,5,5,4,1485.0,Gasolina,1
2751,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-cts-3-6l-v6-vvt-sport-luxury-aut-gasolina-azul-fc370d65-8047-48c9-944c-ebcca2d8ed81,Cadillac,CTS,13990.0,https://maps.google.com/?q=Rocafort%2C%20241-243%2C%2008830%20SANT%20BOI%20DE%20LLOBREGAT%2C%20ES,258,Prof.,Sedán,Ocasión,4,España,12,139000,2009,Automático,999.0,4.1,Azul,Azul,Tracción delantera,5,7,3,1235.0,Gasolina,2
2752,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-srx-3-6-v6-elegance-aut-gasolina-negro-90f31d18-eba8-46a7-8986-4ead1f5b9b57,Cadillac,SRX,249001.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,258,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,58000,2010,Automático,4930.0,6.9,Negro,Negro,Tracción trasera,5,3,8,1960.0,Gasolina,8
2754,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-srx-4-6-v8-sport-luxury-awd-aut-gasolina-negro-41bf2e37-7853-42f8-afbc-0ac61953ff0f,Cadillac,SRX,6800.0,https://maps.google.com/?q=C%2F%20Antonio%20Alcaide%20S%C3%A1nchez%20n%C2%BA15%20Pol%C3%ADgono%20el%20Pinillo%2C%2029620%20Torremolinos%2C%20ES,325,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,134195,2007,Automático,2987.0,7.5,Negro,Negro,Tracción a las cuatro ruedas,5,8,6,2403.0,Diésel,3
2756,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-esv-6-2l-v8-premium-luxury-4wd-gasolina-negro-9ea14d94-424d-4b0e-b81c-303ee2606ed6,Cadillac,Escalade,155000.0,https://maps.google.com/?q=Avda%2FGran%20v%C3%ADa%20n%C2%BA%2022%2C%2030008%20MURCIA%2C%20ES,,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,500,2021,Automático,3000.0,14.2,Negro,Black Raven,Tracción trasera,5,8,6,1500.0,Gasolina,12
2759,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-seville-sts-a-gasolina-beige-cc97ed5c-6773-4843-8641-2799c8f21743,Cadillac,Seville,9500.0,https://maps.google.com/?q=CARRETERA%20DE%20RIBES%2C127%2C%208520%20LES%20FRANQUESES%20DEL%20VALLES%2C%20ES,305,Prof.,Sedán,Ocasión,4,España,12,175000,2001,Automático,1498.0,5.3,Beige,Beige,Tracción delantera,5,1,4,1249.0,Gasolina,7
2760,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-esv-6-2l-v8-platinum-4wd-gasolina-negro-71ab1a58-2d16-40eb-b7b3-733ef573fcb2,Cadillac,Escalade,699901.0,https://maps.google.com/?q=CARRETERA%20DEL%20PLANTIO%2043%2C%2028221%20MAJADAHONDA%2C%20ES,,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,56500,2018,Automático,2993.0,14.2,Negro,Negro,Tracción a las cuatro ruedas,5,8,6,2020.0,Diésel,1
2761,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-bls-1-9d-elegance-diesel-azul-016c527a-8637-496a-87db-c804070c7799,Cadillac,BLS,6690.0,https://maps.google.com/?q=CALLE%20BRONCE%2C14%2C%2028045%20MADRID%2C%20ES,150,Prof.,Sedán,Ocasión,4,España,12,136883,2008,Manual,1199.0,4.5,Azul,AZUL OSCURO,Tracción delantera,5,6,3,1203.0,Gasolina,7
2763,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-esv-6-2l-v8-premium-luxury-4wd-gasolina-blanco-16fef4fb-3ab7-4952-876e-b1a225067571,Cadillac,Escalade,156900.0,https://maps.google.com/?q=Avda%2FGran%20v%C3%ADa%20n%C2%BA%2022%2C%2030008%20MURCIA%2C%20ES,,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,500,2021,Automático,1985.0,9.1,Blanco,Crystal White Tricoat,Tracción delantera,7,5,4,1485.0,Gasolina,12
2764,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-eldorado-descapotable-automatico-de-2-puertas-gasolina-rojo-e9f4d09f-929a-46a9-b1e9-588025efab61,Cadillac,Eldorado,73900.0,https://maps.google.com/?q=AVD%20NACIONES%20UNIDAS%20N%C2%BA%2036%2C%2029660%20MARBELLA%2C%20ES,381,Prof.,Cabrio,Clásica,2,España,12,46300,1969,Automático,2290.0,9.8,Rojo,Rojo,Tracción delantera,5,5,4,1585.0,Gasolina,1
2765,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-elegance-6-2-v8-gasolina-negro-a4d54d0d-29b6-41e8-89b8-44eff0607c9b,Cadillac,Escalade,54990.0,https://maps.google.com/?q=Avda.%20Carlos%20Sainz%2C%2029%2C%2028914%20LEGANES%2C%20ES,409,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67590,2017,Manual,6592.0,21.2,Negro,Negro,Tracción trasera,5,8,12,1935.0,Gasolina,8
2766,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-luxury-gasolina-negro-193f0245-d655-4d5e-9982-361a2ca786cb,Cadillac,Escalade,64900.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,420,Prof.,SUV/4x4/Pickup,Ocasión,4,España,24,54000,2015,Automático,1999.0,4.2,Negro,Negro,Tracción trasera,5,6,4,1550.0,Diésel,3
2768,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-luxury-gasolina-blanco-0766aad6-7bba-4b3e-b2f4-7d6d43577dda,Cadillac,Escalade,799001.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,33000,2016,Automático,1985.0,4.2,Blanco,Blanco,Tracción delantera,5,5,4,1255.0,Gasolina,10
2769,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-platinum-gasolina-00dd56be-9ef0-48a6-822d-1ad9c3dec68f,Cadillac,Escalade,85000.0,https://maps.google.com/?q=C%2F%20L%C3%B3pez%20de%20Hoyos%2C%2064%2C%2028002%20MADRID%2C%20ES,426,Prof.,Sedán,Ocasión,5,España,12,84000,2018,Manual,2448.0,4.2,Negro,Negro,Tracción a las cuatro ruedas,5,6,4,1518.0,Gasolina,4
2770,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-luxury-2015-tmcars-gasolina-negro-7b2ac793-b165-4982-a127-a1a3906d57bb,Cadillac,Escalade,790001.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,420,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,18000,2015,Automático,1988.0,8.5,Negro,Negro,Tracción delantera,5,5,4,1510.0,Gasolina,10
2771,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-platinum-gasolina-negro-33fdf9a9-782a-4016-9849-1e0e40e50fd1,Cadillac,Escalade,68500.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,420,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,80000,2017,Automático,2692.3846153846152,8.5,Negro,Negro,Tracción delantera,5,5,5,1578.1176470588234,Gasolina,12
2772,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-premium-gasolina-negro-29bc1234-4ece-4893-9e56-e6c2341c1959,Cadillac,Escalade,785001.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2041%20LOCAL%2C%2008221%20TERRASSA%2C%20ES,420,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,38000,2016,Automático,1461.0,3.3,Negro,Negro,Tracción delantera,4,5,4,1071.0,Diésel,9
2773,2023-11-15,https://www.autoscout24.es/anuncios/cadillac-escalade-todoterreno-automatico-de-5-puertas-gasolina-blanco-3a733dda-5a1f-4ee5-898f-55e1fc3fd9ec,Cadillac,Escalade,150000.0,https://maps.google.com/?q=Avda%2FGran%20v%C3%ADa%20n%C2%BA%2022%2C%2030008%20MURCIA%2C%20ES,420,Prof.,SUV/4x4/Pickup,KM0,5,España,36,70,2022,Automático,2143.0,6.1,Blanco,Blanco,Tracción delantera,5,6,4,1564.0,Diésel,8
2778,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-chevelle-ss-gasolina-negro-bce25546-7d90-4689-8986-ca65d16c627a,Chevrolet,Chevelle,39900.0,https://maps.google.com/?q=av%20jose%20banus%201%2C%2029660%20Marbella%20(Puerto%20Ban%C3%BAs)%2C%20ES,,Prof.,Otros,Clásica,5,España,12,55000,1970,Automático,998.0,6.7,Negro,Negro,Tracción delantera,5,6,3,1347.0,Gasolina,1
2779,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-camaro-6-2-coupe-aut-gasolina-blanco-149b3900-bc08-4aa0-a8b8-7752b44e0e50,Chevrolet,Camaro,29999.0,https://maps.google.com/?q=MANUEL%20ALLENDE%204%2C%2048010%20BILBAO%2C%20ES,405,Prof.,Coupé,Ocasión,2,España,12,104300,2012,Automático,1332.0,7.2,Blanco,Premium,Tracción delantera,5,6,4,1450.0,Gasolina,2
2780,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-corvette-coupe-50-aniversario-gasolina-rojo-782e4c82-11ca-42c0-af0e-cc83a08bb8ce,Chevrolet,Corvette,24500.0,https://maps.google.com/?q=CTRA.%20SANT%20BOI%2029%2C%20LOCAL%201%2C%2008940%20CORNELLA%20DE%20LLOBREGAT%2C%20ES,344,Prof.,Coupé,Ocasión,2,España,12,108650,2003,Automático,1477.0,6.6,Rojo,Rojo,Tracción delantera,5,6,5,1625.0756756756757,Otros,3
2781,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-corvette-stingray-cabrio-aut-gasolina-rojo-23674e43-6fe6-4772-94b5-98f00c6d2d8e,Chevrolet,Corvette,20000.0,https://maps.google.com/?q=AVDA.%20PERIS%20Y%20VALERO%2C%2030%2C%2046006%20VALENCIA%2C%20ES,,Prof.,Cabrio,Clásica,3,España,12,97000,1976,Automático,4691.0,14.3,Rojo,Rojo,Tracción trasera,5,6,8,1873.0,Gasolina,6
2782,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-corvette-cabrio-gasolina-negro-3d6d5c2d-5541-47a8-9693-7b47c5f7e9e5,Chevrolet,Corvette,95000.0,https://maps.google.com/?q=-%2C%2028770%20MADRID%2C%20ES,,Prof.,Cabrio,Clásica,3,España,12,100,1961,Manual,1598.0,14.3,Negro,Negro,Tracción delantera,5,6,4,1451.0,Gasolina,4
2783,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-captiva-2-2vcdi-ltz-awd-aut-diesel-blanco-b750828c-f0e0-4e97-b654-f3fb09fb9dfd,Chevrolet,Captiva,8950.0,https://maps.google.com/?q=Diseminado%20Vereda%20de%20la%20Cueva%2042%2C%2030161%20Llano%20de%20Brujas%2C%20ES,184,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,200400,2011,Automático,3.0,12.5,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,6,2109.0,Gasolina,4
2784,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-aveo-1-2-16v-lt-a-a-gasolina-negro-90af3483-43c4-4861-9889-33b5e4aad574,Chevrolet,Aveo,4990.0,https://maps.google.com/?q=BATISTA%20Y%20ROCA%2042%2F44%2C%2008803%20Mataro%2C%20ES,84,Prof.,Coche pequeño,Ocasión,5,España,12,95000,2010,Manual,1199.0,5.3,Negro,Negro,Tracción delantera,5,6,3,1165.0,Gasolina,5
2785,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-captiva-2-2vcdi-ltz-awd-aut-diesel-blanco-4e5583c5-df0e-4c36-a4a0-d39fbc93f1bc,Chevrolet,Captiva,9490.0,https://maps.google.com/?q=Pol%C3%ADgono%20Montorreta%20S%2FN%2C%2048200%20DURANGO%2C%20ES,184,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,206000,2011,Automático,1197.0,12.5,Blanco,Blanco,Tracción delantera,4,5,4,1080.0,Gasolina,11
2786,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-spark-1-0-16v-gasolina-azul-d655a21b-2197-4711-9405-30b441e41135,Chevrolet,Spark,6900.0,https://maps.google.com/?q=CTRA.%20PLA%20DE%20SANTA%20MARIA%2C%20225%20NAVE%206%2C%2043800%20VALLS%2C%20ES,68,Prof.,Monovolumen,Ocasión,5,España,12,45920,2013,Manual,1000.0,4.8,Azul,Azul,Tracción delantera,5,6,3,1215.0,Gasolina,3
2787,2023-11-15,https://www.autoscout24.es/anuncios/chevrolet-trailblazer-4-2-l6-lt-premium-aut-gasolina-negro-2d016abb-65de-407f-a1f9-974373ce97d6,Chevrolet,Trailblazer,4499.0,https://maps.google.com/?q=CALLE%20CATALUNYA%2C%2037%2C%208520%20LLERONA%2C%20ES,273,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,142000,2003,Automático,1197.0,5.7,Negro,Negro,Tracción delantera,5,5,4,1013.0,Gasolina,2
